[2021-12-20 04:47:22 | info | root]: Now training of Implicit-GON is starting. We provide the parameters as the following
[2021-12-20 05:28:38 | info | root]: Test Loss : 0.014202187
[2021-12-20 05:28:49 | info | root]: Epoch : 295
[2021-12-20 05:28:49 | info | root]: Train Loss : 0.010703075
[2021-12-20 05:28:49 | info | root]: Test Loss : 0.01437847
[2021-12-20 05:28:54 | info | root]: Epoch : 296
[2021-12-20 05:28:54 | info | root]: Train Loss : 0.010994835
[2021-12-20 05:28:54 | info | root]: Test Loss : 0.014390305
[2021-12-20 05:29:00 | info | root]: Epoch : 297
[2021-12-20 05:29:00 | info | root]: Train Loss : 0.010641823
[2021-12-20 05:29:00 | info | root]: Test Loss : 0.014218527
[2021-12-20 05:29:09 | info | root]: Epoch : 298
[2021-12-20 05:29:09 | info | root]: Train Loss : 0.010874625
[2021-12-20 05:29:09 | info | root]: Test Loss : 0.014527343
[2021-12-20 05:29:19 | info | root]: Epoch : 299
[2021-12-20 05:29:19 | info | root]: Train Loss : 0.010682982
[2021-12-20 05:29:19 | info | root]: Test Loss : 0.014252388
[2021-12-20 05:29:29 | info | root]: Epoch : 300
[2021-12-20 05:29:29 | info | root]: Train Loss : 0.010954117
[2021-12-20 05:29:29 | info | root]: Test Loss : 0.014554533
[2021-12-20 05:29:34 | info | root]: Epoch : 301
[2021-12-20 05:29:34 | info | root]: Train Loss : 0.029531151
[2021-12-20 05:29:34 | info | root]: Test Loss : 0.032501217
[2021-12-20 05:29:40 | info | root]: Epoch : 302
[2021-12-20 05:29:40 | info | root]: Train Loss : 0.028923886
[2021-12-20 05:29:40 | info | root]: Test Loss : 0.031512685
[2021-12-20 05:29:48 | info | root]: Epoch : 303
[2021-12-20 05:29:48 | info | root]: Train Loss : 0.021953117
[2021-12-20 05:29:48 | info | root]: Test Loss : 0.02485441
[2021-12-20 05:29:58 | info | root]: Epoch : 304
[2021-12-20 05:29:58 | info | root]: Train Loss : 0.019926898
[2021-12-20 05:29:58 | info | root]: Test Loss : 0.02256247
[2021-12-20 05:30:14 | info | root]: Epoch : 305
[2021-12-20 05:30:14 | info | root]: Train Loss : 0.015309774
[2021-12-20 05:30:14 | info | root]: Test Loss : 0.018219976
[2021-12-20 05:30:25 | info | root]: Epoch : 306
[2021-12-20 05:30:25 | info | root]: Train Loss : 0.014746687
[2021-12-20 05:30:25 | info | root]: Test Loss : 0.018084463
[2021-12-20 05:30:31 | info | root]: Epoch : 307
[2021-12-20 05:30:31 | info | root]: Train Loss : 0.014021388
[2021-12-20 05:30:31 | info | root]: Test Loss : 0.017411908
[2021-12-20 05:30:36 | info | root]: Epoch : 308
[2021-12-20 05:30:36 | info | root]: Train Loss : 0.014208163
[2021-12-20 05:30:36 | info | root]: Test Loss : 0.017102733
[2021-12-20 05:30:41 | info | root]: Epoch : 309
[2021-12-20 05:30:41 | info | root]: Train Loss : 0.013954449
[2021-12-20 05:30:41 | info | root]: Test Loss : 0.017258627
[2021-12-20 05:30:51 | info | root]: Epoch : 310
[2021-12-20 05:30:51 | info | root]: Train Loss : 0.011673388
[2021-12-20 05:30:51 | info | root]: Test Loss : 0.015013354
[2021-12-20 05:31:01 | info | root]: Epoch : 311
[2021-12-20 05:31:01 | info | root]: Train Loss : 0.011647258
[2021-12-20 05:31:01 | info | root]: Test Loss : 0.015274644
[2021-12-20 05:31:11 | info | root]: Epoch : 312
[2021-12-20 05:31:11 | info | root]: Train Loss : 0.011214735
[2021-12-20 05:31:11 | info | root]: Test Loss : 0.014629954
[2021-12-20 05:31:18 | info | root]: Epoch : 313
[2021-12-20 05:31:18 | info | root]: Train Loss : 0.011070443
[2021-12-20 05:31:18 | info | root]: Test Loss : 0.014454858
[2021-12-20 05:31:24 | info | root]: Epoch : 314
[2021-12-20 05:31:24 | info | root]: Train Loss : 0.011176036
[2021-12-20 05:31:24 | info | root]: Test Loss : 0.0147110475
[2021-12-20 05:31:33 | info | root]: Epoch : 315
[2021-12-20 05:31:33 | info | root]: Train Loss : 0.011076679
[2021-12-20 05:31:33 | info | root]: Test Loss : 0.01449785
[2021-12-20 05:31:42 | info | root]: Epoch : 316
[2021-12-20 05:31:42 | info | root]: Train Loss : 0.011061964
[2021-12-20 05:31:42 | info | root]: Test Loss : 0.014540877
[2021-12-20 05:31:54 | info | root]: Epoch : 317
[2021-12-20 05:31:54 | info | root]: Train Loss : 0.010541882
[2021-12-20 05:31:54 | info | root]: Test Loss : 0.014156276
[2021-12-20 05:31:59 | info | root]: Epoch : 318
[2021-12-20 05:31:59 | info | root]: Train Loss : 0.010666061
[2021-12-20 05:31:59 | info | root]: Test Loss : 0.014181733
[2021-12-20 05:32:04 | info | root]: Epoch : 319
[2021-12-20 05:32:04 | info | root]: Train Loss : 0.011055964
[2021-12-20 05:32:04 | info | root]: Test Loss : 0.014719272
[2021-12-20 05:32:13 | info | root]: Epoch : 320
[2021-12-20 05:32:13 | info | root]: Train Loss : 0.011046689
[2021-12-20 05:32:13 | info | root]: Test Loss : 0.014776921
[2021-12-20 05:32:23 | info | root]: Epoch : 321
[2021-12-20 05:32:23 | info | root]: Train Loss : 0.010354316
[2021-12-20 05:32:23 | info | root]: Test Loss : 0.014130823
[2021-12-20 05:32:36 | info | root]: Epoch : 322
[2021-12-20 05:32:36 | info | root]: Train Loss : 0.0103233
[2021-12-20 05:32:36 | info | root]: Test Loss : 0.013993023
[2021-12-20 05:32:41 | info | root]: Epoch : 323
[2021-12-20 05:32:41 | info | root]: Train Loss : 0.010635002
[2021-12-20 05:32:41 | info | root]: Test Loss : 0.014273507
[2021-12-20 05:32:46 | info | root]: Epoch : 324
[2021-12-20 05:32:46 | info | root]: Train Loss : 0.010673328
[2021-12-20 05:32:46 | info | root]: Test Loss : 0.014247083
[2021-12-20 05:32:53 | info | root]: Epoch : 325
[2021-12-20 05:32:53 | info | root]: Train Loss : 0.010245065
[2021-12-20 05:32:53 | info | root]: Test Loss : 0.013879486
[2021-12-20 05:33:03 | info | root]: Epoch : 326
[2021-12-20 05:33:03 | info | root]: Train Loss : 0.0102962665
[2021-12-20 05:33:03 | info | root]: Test Loss : 0.013925189
[2021-12-20 05:33:13 | info | root]: Epoch : 327
[2021-12-20 05:33:13 | info | root]: Train Loss : 0.010443025
[2021-12-20 05:33:13 | info | root]: Test Loss : 0.014196478
[2021-12-20 05:33:24 | info | root]: Epoch : 328
[2021-12-20 05:33:24 | info | root]: Train Loss : 0.010194555
[2021-12-20 05:33:24 | info | root]: Test Loss : 0.014002126
[2021-12-20 05:33:29 | info | root]: Epoch : 329
[2021-12-20 05:33:29 | info | root]: Train Loss : 0.0100253
[2021-12-20 05:33:29 | info | root]: Test Loss : 0.013533261
[2021-12-20 05:33:34 | info | root]: Epoch : 330
[2021-12-20 05:33:34 | info | root]: Train Loss : 0.010149916
[2021-12-20 05:33:34 | info | root]: Test Loss : 0.013765514
[2021-12-20 05:33:40 | info | root]: Epoch : 331
[2021-12-20 05:33:40 | info | root]: Train Loss : 0.010290312
[2021-12-20 05:33:40 | info | root]: Test Loss : 0.013922784
[2021-12-20 05:33:50 | info | root]: Epoch : 332
[2021-12-20 05:33:50 | info | root]: Train Loss : 0.009874129
[2021-12-20 05:33:50 | info | root]: Test Loss : 0.013549807
[2021-12-20 05:34:01 | info | root]: Epoch : 333
[2021-12-20 05:34:01 | info | root]: Train Loss : 0.009937241
[2021-12-20 05:34:01 | info | root]: Test Loss : 0.013713844
[2021-12-20 05:34:12 | info | root]: Epoch : 334
[2021-12-20 05:34:12 | info | root]: Train Loss : 0.010333006
[2021-12-20 05:34:12 | info | root]: Test Loss : 0.014075559
[2021-12-20 05:34:17 | info | root]: Epoch : 335
[2021-12-20 05:34:17 | info | root]: Train Loss : 0.0100563355
[2021-12-20 05:34:17 | info | root]: Test Loss : 0.0138977785
[2021-12-20 05:34:22 | info | root]: Epoch : 336
[2021-12-20 05:34:22 | info | root]: Train Loss : 0.010099327
[2021-12-20 05:34:22 | info | root]: Test Loss : 0.013659234
[2021-12-20 05:34:31 | info | root]: Epoch : 337
[2021-12-20 05:34:31 | info | root]: Train Loss : 0.010806353
[2021-12-20 05:34:31 | info | root]: Test Loss : 0.014473831
[2021-12-20 05:34:41 | info | root]: Epoch : 338
[2021-12-20 05:34:41 | info | root]: Train Loss : 0.010162436
[2021-12-20 05:34:41 | info | root]: Test Loss : 0.013849426
[2021-12-20 05:34:51 | info | root]: Epoch : 339
[2021-12-20 05:34:51 | info | root]: Train Loss : 0.010033282
[2021-12-20 05:34:51 | info | root]: Test Loss : 0.013629321
[2021-12-20 05:34:57 | info | root]: Epoch : 340
[2021-12-20 05:34:57 | info | root]: Train Loss : 0.009764751
[2021-12-20 05:34:57 | info | root]: Test Loss : 0.0136371795
[2021-12-20 05:35:02 | info | root]: Epoch : 341
[2021-12-20 05:35:02 | info | root]: Train Loss : 0.009670255
[2021-12-20 05:35:02 | info | root]: Test Loss : 0.013134853
[2021-12-20 05:35:10 | info | root]: Epoch : 342
[2021-12-20 05:35:10 | info | root]: Train Loss : 0.010642585
[2021-12-20 05:35:10 | info | root]: Test Loss : 0.014494136
[2021-12-20 05:35:20 | info | root]: Epoch : 343
[2021-12-20 05:35:20 | info | root]: Train Loss : 0.02143266
[2021-12-20 05:35:20 | info | root]: Test Loss : 0.02495464
[2021-12-20 05:35:33 | info | root]: Epoch : 344
[2021-12-20 05:35:33 | info | root]: Train Loss : 0.028909054
[2021-12-20 05:35:33 | info | root]: Test Loss : 0.0316457
[2021-12-20 05:35:38 | info | root]: Epoch : 345
[2021-12-20 05:35:38 | info | root]: Train Loss : 0.023889856
[2021-12-20 05:35:38 | info | root]: Test Loss : 0.02746421
[2021-12-20 05:35:43 | info | root]: Epoch : 346
[2021-12-20 05:35:43 | info | root]: Train Loss : 0.016320596
[2021-12-20 05:35:43 | info | root]: Test Loss : 0.019286826
[2021-12-20 05:35:53 | info | root]: Epoch : 347
[2021-12-20 05:35:53 | info | root]: Train Loss : 0.0130051365
[2021-12-20 05:35:53 | info | root]: Test Loss : 0.016268095
[2021-12-20 05:36:03 | info | root]: Epoch : 348
[2021-12-20 05:36:03 | info | root]: Train Loss : 0.013133661
[2021-12-20 05:36:03 | info | root]: Test Loss : 0.016300738
[2021-12-20 05:36:14 | info | root]: Epoch : 349
[2021-12-20 05:36:14 | info | root]: Train Loss : 0.011458974
[2021-12-20 05:36:14 | info | root]: Test Loss : 0.014878256
[2021-12-20 05:36:19 | info | root]: Epoch : 350
[2021-12-20 05:36:19 | info | root]: Train Loss : 0.01051349
[2021-12-20 05:36:19 | info | root]: Test Loss : 0.013995758
[2021-12-20 05:36:25 | info | root]: Epoch : 351
[2021-12-20 05:36:25 | info | root]: Train Loss : 0.0104028275
[2021-12-20 05:36:25 | info | root]: Test Loss : 0.01393786
[2021-12-20 05:36:33 | info | root]: Epoch : 352
[2021-12-20 05:36:33 | info | root]: Train Loss : 0.010199998
[2021-12-20 05:36:33 | info | root]: Test Loss : 0.013731545
[2021-12-20 05:36:43 | info | root]: Epoch : 353
[2021-12-20 05:36:43 | info | root]: Train Loss : 0.0098028295
[2021-12-20 05:36:43 | info | root]: Test Loss : 0.0133970305
[2021-12-20 05:36:54 | info | root]: Epoch : 354
[2021-12-20 05:36:54 | info | root]: Train Loss : 0.01003452
[2021-12-20 05:36:54 | info | root]: Test Loss : 0.013811957
[2021-12-20 05:36:59 | info | root]: Epoch : 355
[2021-12-20 05:36:59 | info | root]: Train Loss : 0.011623653
[2021-12-20 05:36:59 | info | root]: Test Loss : 0.01499917
[2021-12-20 05:37:05 | info | root]: Epoch : 356
[2021-12-20 05:37:05 | info | root]: Train Loss : 0.010010768
[2021-12-20 05:37:05 | info | root]: Test Loss : 0.013408825
[2021-12-20 05:37:14 | info | root]: Epoch : 357
[2021-12-20 05:37:14 | info | root]: Train Loss : 0.009900483
[2021-12-20 05:37:14 | info | root]: Test Loss : 0.013465386
[2021-12-20 05:37:24 | info | root]: Epoch : 358
[2021-12-20 05:37:24 | info | root]: Train Loss : 0.00946359
[2021-12-20 05:37:24 | info | root]: Test Loss : 0.013084255
[2021-12-20 05:37:35 | info | root]: Epoch : 359
[2021-12-20 05:37:35 | info | root]: Train Loss : 0.0095447535
[2021-12-20 05:37:35 | info | root]: Test Loss : 0.013286931
[2021-12-20 05:37:40 | info | root]: Epoch : 360
[2021-12-20 05:37:40 | info | root]: Train Loss : 0.009927698
[2021-12-20 05:37:40 | info | root]: Test Loss : 0.013498288
[2021-12-20 05:37:45 | info | root]: Epoch : 361
[2021-12-20 05:37:45 | info | root]: Train Loss : 0.009377886
[2021-12-20 05:37:45 | info | root]: Test Loss : 0.012963703
[2021-12-20 05:37:54 | info | root]: Epoch : 362
[2021-12-20 05:37:54 | info | root]: Train Loss : 0.009366757
[2021-12-20 05:37:54 | info | root]: Test Loss : 0.013100481
[2021-12-20 05:38:04 | info | root]: Epoch : 363
[2021-12-20 05:38:04 | info | root]: Train Loss : 0.009313911
[2021-12-20 05:38:04 | info | root]: Test Loss : 0.012967246
[2021-12-20 05:38:15 | info | root]: Epoch : 364
[2021-12-20 05:38:15 | info | root]: Train Loss : 0.009482173
[2021-12-20 05:38:15 | info | root]: Test Loss : 0.013316531
[2021-12-20 05:38:20 | info | root]: Epoch : 365
[2021-12-20 05:38:20 | info | root]: Train Loss : 0.009471956
[2021-12-20 05:38:20 | info | root]: Test Loss : 0.013243546
[2021-12-20 05:38:25 | info | root]: Epoch : 366
[2021-12-20 05:38:25 | info | root]: Train Loss : 0.009242638
[2021-12-20 05:38:25 | info | root]: Test Loss : 0.0131094195
[2021-12-20 05:38:34 | info | root]: Epoch : 367
[2021-12-20 05:38:34 | info | root]: Train Loss : 0.009249549
[2021-12-20 05:38:34 | info | root]: Test Loss : 0.013019655
[2021-12-20 05:38:44 | info | root]: Epoch : 368
[2021-12-20 05:38:44 | info | root]: Train Loss : 0.009342964
[2021-12-20 05:38:44 | info | root]: Test Loss : 0.012984033
[2021-12-20 05:38:55 | info | root]: Epoch : 369
[2021-12-20 05:38:55 | info | root]: Train Loss : 0.009364083
[2021-12-20 05:38:55 | info | root]: Test Loss : 0.013209658
[2021-12-20 05:39:00 | info | root]: Epoch : 370
[2021-12-20 05:39:00 | info | root]: Train Loss : 0.009333897
[2021-12-20 05:39:00 | info | root]: Test Loss : 0.013156943
[2021-12-20 05:39:05 | info | root]: Epoch : 371
[2021-12-20 05:39:05 | info | root]: Train Loss : 0.009285866
[2021-12-20 05:39:05 | info | root]: Test Loss : 0.012975981
[2021-12-20 05:39:13 | info | root]: Epoch : 372
[2021-12-20 05:39:13 | info | root]: Train Loss : 0.009163195
[2021-12-20 05:39:13 | info | root]: Test Loss : 0.012768749
[2021-12-20 05:39:26 | info | root]: Epoch : 373
[2021-12-20 05:39:26 | info | root]: Train Loss : 0.009353619
[2021-12-20 05:39:26 | info | root]: Test Loss : 0.013292553
[2021-12-20 05:39:37 | info | root]: Epoch : 374
[2021-12-20 05:39:37 | info | root]: Train Loss : 0.009429994
[2021-12-20 05:39:37 | info | root]: Test Loss : 0.013336144
[2021-12-20 05:39:42 | info | root]: Epoch : 375
[2021-12-20 05:39:42 | info | root]: Train Loss : 0.009663675
[2021-12-20 05:39:42 | info | root]: Test Loss : 0.013620369
[2021-12-20 05:39:48 | info | root]: Epoch : 376
[2021-12-20 05:39:48 | info | root]: Train Loss : 0.009310839
[2021-12-20 05:39:48 | info | root]: Test Loss : 0.013098919
[2021-12-20 05:39:58 | info | root]: Epoch : 377
[2021-12-20 05:39:58 | info | root]: Train Loss : 0.009110244
[2021-12-20 05:39:58 | info | root]: Test Loss : 0.012943348
[2021-12-20 05:40:09 | info | root]: Epoch : 378
[2021-12-20 05:40:09 | info | root]: Train Loss : 0.00916631
[2021-12-20 05:40:09 | info | root]: Test Loss : 0.0128471255
[2021-12-20 05:40:19 | info | root]: Epoch : 379
[2021-12-20 05:40:19 | info | root]: Train Loss : 0.00957992
[2021-12-20 05:40:19 | info | root]: Test Loss : 0.013345056
[2021-12-20 05:40:26 | info | root]: Epoch : 380
[2021-12-20 05:40:26 | info | root]: Train Loss : 0.009094852
[2021-12-20 05:40:26 | info | root]: Test Loss : 0.01278265
[2021-12-20 05:40:31 | info | root]: Epoch : 381
[2021-12-20 05:40:31 | info | root]: Train Loss : 0.00896898
[2021-12-20 05:40:31 | info | root]: Test Loss : 0.012843791
[2021-12-20 05:40:37 | info | root]: Epoch : 382
[2021-12-20 05:40:37 | info | root]: Train Loss : 0.008868436
[2021-12-20 05:40:37 | info | root]: Test Loss : 0.012699358
[2021-12-20 05:40:47 | info | root]: Epoch : 383
[2021-12-20 05:40:47 | info | root]: Train Loss : 0.008978665
[2021-12-20 05:40:47 | info | root]: Test Loss : 0.012861018
[2021-12-20 05:40:57 | info | root]: Epoch : 384
[2021-12-20 05:40:57 | info | root]: Train Loss : 0.00886118
[2021-12-20 05:40:57 | info | root]: Test Loss : 0.012652762
[2021-12-20 05:41:03 | info | root]: Epoch : 385
[2021-12-20 05:41:03 | info | root]: Train Loss : 0.009207805
[2021-12-20 05:41:03 | info | root]: Test Loss : 0.01319845
[2021-12-20 05:41:09 | info | root]: Epoch : 386
[2021-12-20 05:41:09 | info | root]: Train Loss : 0.0101904515
[2021-12-20 05:41:09 | info | root]: Test Loss : 0.013650083
[2021-12-20 05:41:17 | info | root]: Epoch : 387
[2021-12-20 05:41:17 | info | root]: Train Loss : 0.009535481
[2021-12-20 05:41:17 | info | root]: Test Loss : 0.013333669
[2021-12-20 05:41:27 | info | root]: Epoch : 388
[2021-12-20 05:41:27 | info | root]: Train Loss : 0.009075059
[2021-12-20 05:41:27 | info | root]: Test Loss : 0.012870834
[2021-12-20 05:41:38 | info | root]: Epoch : 389
[2021-12-20 05:41:38 | info | root]: Train Loss : 0.008868989
[2021-12-20 05:41:38 | info | root]: Test Loss : 0.0126394965
[2021-12-20 05:41:43 | info | root]: Epoch : 390
[2021-12-20 05:41:43 | info | root]: Train Loss : 0.009441205
[2021-12-20 05:41:43 | info | root]: Test Loss : 0.013205408
[2021-12-20 05:41:48 | info | root]: Epoch : 391
[2021-12-20 05:41:48 | info | root]: Train Loss : 0.04425733
[2021-12-20 05:41:48 | info | root]: Test Loss : 0.04640024
[2021-12-20 05:41:54 | info | root]: Epoch : 392
[2021-12-20 05:41:54 | info | root]: Train Loss : 0.02394459
[2021-12-20 05:41:54 | info | root]: Test Loss : 0.026924323
[2021-12-20 05:42:04 | info | root]: Epoch : 393
[2021-12-20 05:42:04 | info | root]: Train Loss : 0.016994152
[2021-12-20 05:42:04 | info | root]: Test Loss : 0.019708503
[2021-12-20 05:42:20 | info | root]: Epoch : 394
[2021-12-20 05:42:20 | info | root]: Train Loss : 0.013227341
[2021-12-20 05:42:20 | info | root]: Test Loss : 0.01654065
[2021-12-20 05:42:31 | info | root]: Epoch : 395
[2021-12-20 05:42:31 | info | root]: Train Loss : 0.011477163
[2021-12-20 05:42:31 | info | root]: Test Loss : 0.014878498
[2021-12-20 05:42:36 | info | root]: Epoch : 396
[2021-12-20 05:42:36 | info | root]: Train Loss : 0.010228067
[2021-12-20 05:42:36 | info | root]: Test Loss : 0.013737873
[2021-12-20 05:42:41 | info | root]: Epoch : 397
[2021-12-20 05:42:41 | info | root]: Train Loss : 0.009617943
[2021-12-20 05:42:41 | info | root]: Test Loss : 0.013186721
[2021-12-20 05:42:49 | info | root]: Epoch : 398
[2021-12-20 05:42:49 | info | root]: Train Loss : 0.009201727
[2021-12-20 05:42:49 | info | root]: Test Loss : 0.012835096
[2021-12-20 05:43:00 | info | root]: Epoch : 399
[2021-12-20 05:43:00 | info | root]: Train Loss : 0.009403289
[2021-12-20 05:43:00 | info | root]: Test Loss : 0.013163138
[2021-12-20 05:43:10 | info | root]: Epoch : 400
[2021-12-20 05:43:10 | info | root]: Train Loss : 0.0090407785
[2021-12-20 05:43:10 | info | root]: Test Loss : 0.012795299
[2021-12-20 05:43:16 | info | root]: Epoch : 401
[2021-12-20 05:43:16 | info | root]: Train Loss : 0.009101039
[2021-12-20 05:43:16 | info | root]: Test Loss : 0.012875135
[2021-12-20 05:43:21 | info | root]: Epoch : 402
[2021-12-20 05:43:21 | info | root]: Train Loss : 0.009115879
[2021-12-20 05:43:21 | info | root]: Test Loss : 0.012822017
[2021-12-20 05:43:27 | info | root]: Epoch : 403
[2021-12-20 05:43:27 | info | root]: Train Loss : 0.008927464
[2021-12-20 05:43:27 | info | root]: Test Loss : 0.012596639
[2021-12-20 05:43:37 | info | root]: Epoch : 404
[2021-12-20 05:43:37 | info | root]: Train Loss : 0.008928807
[2021-12-20 05:43:37 | info | root]: Test Loss : 0.012532006
[2021-12-20 05:43:47 | info | root]: Epoch : 405
[2021-12-20 05:43:47 | info | root]: Train Loss : 0.008920576
[2021-12-20 05:43:47 | info | root]: Test Loss : 0.012651576
[2021-12-20 05:43:57 | info | root]: Epoch : 406
[2021-12-20 05:43:57 | info | root]: Train Loss : 0.008953265
[2021-12-20 05:43:57 | info | root]: Test Loss : 0.012789881
[2021-12-20 05:44:02 | info | root]: Epoch : 407
[2021-12-20 05:44:02 | info | root]: Train Loss : 0.008620917
[2021-12-20 05:44:02 | info | root]: Test Loss : 0.012457281
[2021-12-20 05:44:08 | info | root]: Epoch : 408
[2021-12-20 05:44:08 | info | root]: Train Loss : 0.008958194
[2021-12-20 05:44:08 | info | root]: Test Loss : 0.012802808
[2021-12-20 05:44:14 | info | root]: Epoch : 409
[2021-12-20 05:44:14 | info | root]: Train Loss : 0.009062199
[2021-12-20 05:44:14 | info | root]: Test Loss : 0.012946013
[2021-12-20 05:44:27 | info | root]: Epoch : 410
[2021-12-20 05:44:27 | info | root]: Train Loss : 0.0086255865
[2021-12-20 05:44:27 | info | root]: Test Loss : 0.012466073
[2021-12-20 05:44:37 | info | root]: Epoch : 411
[2021-12-20 05:44:37 | info | root]: Train Loss : 0.0088663185
[2021-12-20 05:44:37 | info | root]: Test Loss : 0.01267751
[2021-12-20 05:44:42 | info | root]: Epoch : 412
[2021-12-20 05:44:42 | info | root]: Train Loss : 0.008573177
[2021-12-20 05:44:42 | info | root]: Test Loss : 0.012424167
[2021-12-20 05:44:48 | info | root]: Epoch : 413
[2021-12-20 05:44:48 | info | root]: Train Loss : 0.008669611
[2021-12-20 05:44:48 | info | root]: Test Loss : 0.012426906
[2021-12-20 05:44:55 | info | root]: Epoch : 414
[2021-12-20 05:44:55 | info | root]: Train Loss : 0.008631222
[2021-12-20 05:44:55 | info | root]: Test Loss : 0.012474766
[2021-12-20 05:45:05 | info | root]: Epoch : 415
[2021-12-20 05:45:05 | info | root]: Train Loss : 0.008476687
[2021-12-20 05:45:05 | info | root]: Test Loss : 0.01251746
[2021-12-20 05:45:16 | info | root]: Epoch : 416
[2021-12-20 05:45:16 | info | root]: Train Loss : 0.008457906
[2021-12-20 05:45:16 | info | root]: Test Loss : 0.01242451
[2021-12-20 05:45:21 | info | root]: Epoch : 417
[2021-12-20 05:45:21 | info | root]: Train Loss : 0.008366793
[2021-12-20 05:45:21 | info | root]: Test Loss : 0.01227515
[2021-12-20 05:45:28 | info | root]: Epoch : 418
[2021-12-20 05:45:28 | info | root]: Train Loss : 0.008637651
[2021-12-20 05:45:28 | info | root]: Test Loss : 0.012360227
[2021-12-20 05:45:35 | info | root]: Epoch : 419
[2021-12-20 05:45:35 | info | root]: Train Loss : 0.00873999
[2021-12-20 05:45:35 | info | root]: Test Loss : 0.012796069
[2021-12-20 05:45:45 | info | root]: Epoch : 420
[2021-12-20 05:45:45 | info | root]: Train Loss : 0.009462227
[2021-12-20 05:45:45 | info | root]: Test Loss : 0.013367401
[2021-12-20 05:45:55 | info | root]: Epoch : 421
[2021-12-20 05:45:55 | info | root]: Train Loss : 0.008744472
[2021-12-20 05:45:55 | info | root]: Test Loss : 0.012634761
[2021-12-20 05:46:11 | info | root]: Epoch : 422
[2021-12-20 05:46:11 | info | root]: Train Loss : 0.008559773
[2021-12-20 05:46:11 | info | root]: Test Loss : 0.012792642
[2021-12-20 05:46:22 | info | root]: Epoch : 423
[2021-12-20 05:46:22 | info | root]: Train Loss : 0.008633166
[2021-12-20 05:46:22 | info | root]: Test Loss : 0.012777459
[2021-12-20 05:46:27 | info | root]: Epoch : 424
[2021-12-20 05:46:27 | info | root]: Train Loss : 0.008231035
[2021-12-20 05:46:27 | info | root]: Test Loss : 0.012155402
[2021-12-20 05:46:33 | info | root]: Epoch : 425
[2021-12-20 05:46:33 | info | root]: Train Loss : 0.0084835
[2021-12-20 05:46:33 | info | root]: Test Loss : 0.012426145
[2021-12-20 05:46:42 | info | root]: Epoch : 426
[2021-12-20 05:46:42 | info | root]: Train Loss : 0.008715035
[2021-12-20 05:46:42 | info | root]: Test Loss : 0.012824657
[2021-12-20 05:46:51 | info | root]: Epoch : 427
[2021-12-20 05:46:51 | info | root]: Train Loss : 0.00886278
[2021-12-20 05:46:51 | info | root]: Test Loss : 0.012699043
[2021-12-20 05:47:02 | info | root]: Epoch : 428
[2021-12-20 05:47:02 | info | root]: Train Loss : 0.010872437
[2021-12-20 05:47:02 | info | root]: Test Loss : 0.014343493
[2021-12-20 05:47:07 | info | root]: Epoch : 429
[2021-12-20 05:47:07 | info | root]: Train Loss : 0.02727734
[2021-12-20 05:47:07 | info | root]: Test Loss : 0.029360183
[2021-12-20 05:47:12 | info | root]: Epoch : 430
[2021-12-20 05:47:12 | info | root]: Train Loss : 0.019191442
[2021-12-20 05:47:12 | info | root]: Test Loss : 0.021542706
[2021-12-20 05:47:20 | info | root]: Epoch : 431
[2021-12-20 05:47:20 | info | root]: Train Loss : 0.013825763
[2021-12-20 05:47:20 | info | root]: Test Loss : 0.017508708
[2021-12-20 05:47:30 | info | root]: Epoch : 432
[2021-12-20 05:47:30 | info | root]: Train Loss : 0.011058549
[2021-12-20 05:47:30 | info | root]: Test Loss : 0.014291372
[2021-12-20 05:47:42 | info | root]: Epoch : 433
[2021-12-20 05:47:42 | info | root]: Train Loss : 0.010108789
[2021-12-20 05:47:42 | info | root]: Test Loss : 0.013758741
[2021-12-20 05:47:47 | info | root]: Epoch : 434
[2021-12-20 05:47:47 | info | root]: Train Loss : 0.009304196
[2021-12-20 05:47:47 | info | root]: Test Loss : 0.012891114
[2021-12-20 05:47:53 | info | root]: Epoch : 435
[2021-12-20 05:47:53 | info | root]: Train Loss : 0.008829278
[2021-12-20 05:47:53 | info | root]: Test Loss : 0.012501719
[2021-12-20 05:48:01 | info | root]: Epoch : 436
[2021-12-20 05:48:01 | info | root]: Train Loss : 0.008726829
[2021-12-20 05:48:01 | info | root]: Test Loss : 0.0123719815
[2021-12-20 05:48:11 | info | root]: Epoch : 437
[2021-12-20 05:48:11 | info | root]: Train Loss : 0.008766469
[2021-12-20 05:48:11 | info | root]: Test Loss : 0.012391876
[2021-12-20 05:48:22 | info | root]: Epoch : 438
[2021-12-20 05:48:22 | info | root]: Train Loss : 0.008658784
[2021-12-20 05:48:22 | info | root]: Test Loss : 0.012479689
[2021-12-20 05:48:27 | info | root]: Epoch : 439
[2021-12-20 05:48:27 | info | root]: Train Loss : 0.008529105
[2021-12-20 05:48:27 | info | root]: Test Loss : 0.012501938
[2021-12-20 05:48:33 | info | root]: Epoch : 440
[2021-12-20 05:48:33 | info | root]: Train Loss : 0.008788515
[2021-12-20 05:48:33 | info | root]: Test Loss : 0.012689084
[2021-12-20 05:48:42 | info | root]: Epoch : 441
[2021-12-20 05:48:42 | info | root]: Train Loss : 0.008247945
[2021-12-20 05:48:42 | info | root]: Test Loss : 0.012064175
[2021-12-20 05:48:51 | info | root]: Epoch : 442
[2021-12-20 05:48:51 | info | root]: Train Loss : 0.008411368
